,Date,1
7392,2024-07-23 12,36.39
7393,2024-07-23 13,34.12
7394,2024-07-23 14,33.13
7395,2024-07-23 15,31.11
7396,2024-07-23 16,29.42
7397,2024-07-23 17,28.03
7398,2024-07-23 18,28.24
7399,2024-07-23 19,27.88
7400,2024-07-23 20,27.39
7401,2024-07-23 21,27.54
7402,2024-07-23 22,25.89
7403,2024-07-23 23,26.39
7404,2024-07-24 00,25.29
7405,2024-07-24 01,25.38
7406,2024-07-24 02,25.51
7407,2024-07-24 03,25.54
7408,2024-07-24 04,25.9
7409,2024-07-24 05,25.83
7410,2024-07-24 06,25.97
7411,2024-07-24 07,26.47
7412,2024-07-24 08,26.47
7413,2024-07-24 09,27.17
7414,2024-07-24 10,26.63
7415,2024-07-24 11,26.75
7416,2024-07-24 12,26.81
7417,2024-07-24 13,27.05
7418,2024-07-24 14,26.48
7419,2024-07-24 15,26.2
7420,2024-07-24 16,26.19
7421,2024-07-24 17,26.19
7422,2024-07-24 18,25.58
7423,2024-07-24 19,25.56
7424,2024-07-24 20,25.93
7425,2024-07-24 21,25.69
7426,2024-07-24 22,25.95
7427,2024-07-24 23,26.08
7428,2024-07-25 00,25.98
7429,2024-07-25 01,25.94
7430,2024-07-25 02,25.48
7431,2024-07-25 03,25.15
7432,2024-07-25 04,25.93
7433,2024-07-25 05,25.54
7434,2024-07-25 06,25.5
7435,2024-07-25 07,25.76
7436,2024-07-25 08,25.45
7437,2024-07-25 09,25.87
7438,2024-07-25 10,26.19
7439,2024-07-25 11,27.3
7440,2024-07-25 12,27.21
7441,2024-07-25 13,27.46
7442,2024-07-25 14,28.37
7443,2024-07-25 15,27.42
7444,2024-07-25 16,26.32
7445,2024-07-25 17,26.19
7446,2024-07-25 18,25.53
7447,2024-07-25 19,25.38
7448,2024-07-25 20,25.1
7449,2024-07-25 21,25.04
7450,2024-07-25 22,24.84
7451,2024-07-25 23,24.82
7452,2024-07-26 00,24.84
7453,2024-07-26 01,24.8
7454,2024-07-26 02,24.61
7455,2024-07-26 03,24.6
7456,2024-07-26 04,24.66
7457,2024-07-26 05,24.79
7458,2024-07-26 06,25.02
7459,2024-07-26 07,25.89
7460,2024-07-26 08,26.39
7461,2024-07-26 09,24.7
7462,2024-07-26 10,25.91
7463,2024-07-26 11,31.35
7464,2024-07-26 12,30.39
7465,2024-07-26 13,32.46
7466,2024-07-26 14,32.7
7467,2024-07-26 15,29.9
7468,2024-07-26 16,26.18
7469,2024-07-26 17,26.33
7470,2024-07-26 18,26.2
7471,2024-07-26 19,26.01
7472,2024-07-26 20,25.86
7473,2024-07-26 21,25.71
7474,2024-07-26 22,25.37
7475,2024-07-26 23,25.07
7476,2024-07-27 00,25.08
7477,2024-07-27 01,25.18
7478,2024-07-27 02,25.25
7479,2024-07-27 03,25.5
7480,2024-07-27 04,24.93
7481,2024-07-27 05,25.0
7482,2024-07-27 06,26.19
7483,2024-07-27 07,28.67
7484,2024-07-27 08,29.72
7485,2024-07-27 09,30.62
7486,2024-07-27 10,33.42
7487,2024-07-27 11,35.98
7488,2024-07-27 12,36.12
7489,2024-07-27 13,34.74
7490,2024-07-27 14,32.18
7491,2024-07-27 15,30.31
7492,2024-07-27 16,29.49
7493,2024-07-27 17,29.33
7494,2024-07-27 18,27.87
7495,2024-07-27 19,27.8
7496,2024-07-27 20,27.74
7497,2024-07-27 21,27.58
7498,2024-07-27 22,27.01
7499,2024-07-27 23,26.77
7500,2024-07-28 00,26.75
7501,2024-07-28 01,26.6
7502,2024-07-28 02,26.19
7503,2024-07-28 03,25.8
7504,2024-07-28 04,25.87
7505,2024-07-28 05,26.23
7506,2024-07-28 06,26.94
7507,2024-07-28 07,28.45
7508,2024-07-28 08,31.7
7509,2024-07-28 09,34.68
7510,2024-07-28 10,36.09
7511,2024-07-28 11,36.04
7512,2024-07-28 12,34.39
7513,2024-07-28 13,34.23
7514,2024-07-28 14,36.97
7515,2024-07-28 15,36.52
7516,2024-07-28 16,33.52
7517,2024-07-28 17,31.9
7518,2024-07-28 18,30.96
7519,2024-07-28 19,29.06
7520,2024-07-28 20,28.41
7521,2024-07-28 21,27.91
7522,2024-07-28 22,28.01
7523,2024-07-28 23,27.58
7524,2024-07-29 00,27.16
7525,2024-07-29 01,26.19
7526,2024-07-29 02,25.95
7527,2024-07-29 03,25.59
7528,2024-07-29 04,25.8
7529,2024-07-29 05,25.81
7530,2024-07-29 06,30.2
7531,2024-07-29 07,29.9
7532,2024-07-29 08,31.76
7533,2024-07-29 09,34.01
7534,2024-07-29 10,33.15
7535,2024-07-29 11,34.69
7536,2024-07-29 12,36.99
7537,2024-07-29 13,34.23
7538,2024-07-29 14,28.73
7539,2024-07-29 15,27.42
7540,2024-07-29 16,27.23
7541,2024-07-29 17,27.58
7542,2024-07-29 18,26.66
7543,2024-07-29 19,26.7
7544,2024-07-29 20,26.76
7545,2024-07-29 21,26.19
7546,2024-07-29 22,25.96
7547,2024-07-29 23,26.1
7548,2024-07-30 00,26.05
7549,2024-07-30 01,25.75
7550,2024-07-30 02,25.56
7551,2024-07-30 03,25.68
7552,2024-07-30 04,25.65
7553,2024-07-30 05,25.25
7554,2024-07-30 06,29.47
7555,2024-07-30 07,31.43
7556,2024-07-30 08,33.12
7557,2024-07-30 09,34.4
7558,2024-07-30 10,33.12
7559,2024-07-30 11,33.29
7560,2024-07-30 12,31.55
7561,2024-07-30 13,32.17
7562,2024-07-30 14,30.06
7563,2024-07-30 15,26.7
7564,2024-07-30 16,26.84
7565,2024-07-30 17,27.17
7566,2024-07-30 18,26.7
7567,2024-07-30 19,26.22
7568,2024-07-30 20,25.77
7569,2024-07-30 21,25.97
7570,2024-07-30 22,25.36
7571,2024-07-30 23,
7572,2024-07-31 00,24.57
7573,2024-07-31 01,
7574,2024-07-31 02,
7575,2024-07-31 03,
7576,2024-07-31 04,
7577,2024-07-31 05,
7578,2024-07-31 06,27.85
7579,2024-07-31 07,29.48
7580,2024-07-31 08,31.75
7581,2024-07-31 09,32.99
7582,2024-07-31 10,33.28
7583,2024-07-31 11,34.05
7584,2024-07-31 12,34.9
7585,2024-07-31 13,32.58
7586,2024-07-31 14,30.71
7587,2024-07-31 15,29.92
7588,2024-07-31 16,26.66
7589,2024-07-31 17,26.69
7590,2024-07-31 18,27.27
7591,2024-07-31 19,26.7
7592,2024-07-31 20,26.48
7593,2024-07-31 21,26.71
7594,2024-07-31 22,26.66
7595,2024-07-31 23,26.41
7596,2024-08-01 00,26.01
7597,2024-08-01 01,25.94
7598,2024-08-01 02,25.24
7599,2024-08-01 03,25.62
7600,2024-08-01 04,25.52
7601,2024-08-01 05,25.84
7602,2024-08-01 06,29.11
7603,2024-08-01 07,29.61
7604,2024-08-01 08,31.54
7605,2024-08-01 09,32.0
7606,2024-08-01 10,33.79
7607,2024-08-01 11,34.54
7608,2024-08-01 12,35.21
7609,2024-08-01 13,35.75
7610,2024-08-01 14,35.29
7611,2024-08-01 15,35.28
7612,2024-08-01 16,31.26
7613,2024-08-01 17,31.09
7614,2024-08-01 18,30.18
7615,2024-08-01 19,29.13
7616,2024-08-01 20,28.2
7617,2024-08-01 21,27.75
7618,2024-08-01 22,27.07
7619,2024-08-01 23,26.9
7620,2024-08-02 00,26.68
7621,2024-08-02 01,26.93
7622,2024-08-02 02,26.19
7623,2024-08-02 03,26.43
7624,2024-08-02 04,25.69
7625,2024-08-02 05,25.43
7626,2024-08-02 06,29.67
7627,2024-08-02 07,30.22
7628,2024-08-02 08,31.98
7629,2024-08-02 09,34.34
7630,2024-08-02 10,34.53
7631,2024-08-02 11,35.12
7632,2024-08-02 12,35.72
7633,2024-08-02 13,35.47
7634,2024-08-02 14,35.34
7635,2024-08-02 15,36.39
7636,2024-08-02 16,31.95
7637,2024-08-02 17,31.59
7638,2024-08-02 18,30.63
7639,2024-08-02 19,28.97
7640,2024-08-02 20,28.57
7641,2024-08-02 21,29.45
7642,2024-08-02 22,27.44
7643,2024-08-02 23,27.42
7644,2024-08-03 00,26.91
7645,2024-08-03 01,26.83
7646,2024-08-03 02,26.5
7647,2024-08-03 03,26.99
7648,2024-08-03 04,26.94
7649,2024-08-03 05,25.91
7650,2024-08-03 06,29.58
7651,2024-08-03 07,31.18
7652,2024-08-03 08,31.7
7653,2024-08-03 09,33.34
7654,2024-08-03 10,34.94
7655,2024-08-03 11,37.21
7656,2024-08-03 12,37.8
7657,2024-08-03 13,38.31
7658,2024-08-03 14,38.46
7659,2024-08-03 15,36.32
7660,2024-08-03 16,32.77
7661,2024-08-03 17,32.3
7662,2024-08-03 18,31.09
7663,2024-08-03 19,29.15
7664,2024-08-03 20,29.37
7665,2024-08-03 21,27.86
7666,2024-08-03 22,
7667,2024-08-03 23,27.84
7668,2024-08-04 00,27.94
7669,2024-08-04 01,27.7
7670,2024-08-04 02,27.61
7671,2024-08-04 03,27.53
7672,2024-08-04 04,27.42
7673,2024-08-04 05,27.58
7674,2024-08-04 06,28.02
7675,2024-08-04 07,30.0
7676,2024-08-04 08,32.17
7677,2024-08-04 09,34.46
7678,2024-08-04 10,35.56
7679,2024-08-04 11,35.84
7680,2024-08-04 12,36.26
7681,2024-08-04 13,35.58
7682,2024-08-04 14,36.29
7683,2024-08-04 15,35.64
7684,2024-08-04 16,32.84
7685,2024-08-04 17,31.65
7686,2024-08-04 18,30.13
7687,2024-08-04 19,
7688,2024-08-04 20,28.35
7689,2024-08-04 21,
7690,2024-08-04 22,27.3
7691,2024-08-04 23,27.73
7692,2024-08-05 00,27.26
7693,2024-08-05 01,26.26
7694,2024-08-05 02,26.19
7695,2024-08-05 03,26.49
7696,2024-08-05 04,26.99
7697,2024-08-05 05,26.69
7698,2024-08-05 06,27.58
7699,2024-08-05 07,31.13
7700,2024-08-05 08,32.87
7701,2024-08-05 09,35.27
7702,2024-08-05 10,34.98
7703,2024-08-05 11,32.79
7704,2024-08-05 12,34.93
7705,2024-08-05 13,33.25
7706,2024-08-05 14,35.12
7707,2024-08-05 15,32.97
7708,2024-08-05 16,31.42
7709,2024-08-05 17,31.12
7710,2024-08-05 18,30.04
7711,2024-08-05 19,28.93
7712,2024-08-05 20,28.28
7713,2024-08-05 21,27.52
7714,2024-08-05 22,27.01
7715,2024-08-05 23,26.6
7716,2024-08-06 00,26.18
7717,2024-08-06 01,25.69
7718,2024-08-06 02,26.11
7719,2024-08-06 03,25.21
7720,2024-08-06 04,
7721,2024-08-06 05,25.62
7722,2024-08-06 06,26.11
7723,2024-08-06 07,29.9
7724,2024-08-06 08,32.55
7725,2024-08-06 09,34.04
7726,2024-08-06 10,33.57
7727,2024-08-06 11,33.03
7728,2024-08-06 12,37.37
7729,2024-08-06 13,34.76
7730,2024-08-06 14,34.61
7731,2024-08-06 15,33.86
7732,2024-08-06 16,30.35
7733,2024-08-06 17,29.43
7734,2024-08-06 18,28.89
7735,2024-08-06 19,28.6
7736,2024-08-06 20,
7737,2024-08-06 21,
7738,2024-08-06 22,27.88
7739,2024-08-06 23,27.58
7740,2024-08-07 00,27.26
7741,2024-08-07 01,27.12
7742,2024-08-07 02,26.91
7743,2024-08-07 03,26.2
7744,2024-08-07 04,
7745,2024-08-07 05,26.76
7746,2024-08-07 06,28.14
7747,2024-08-07 07,29.47
7748,2024-08-07 08,31.96
7749,2024-08-07 09,32.48
7750,2024-08-07 10,33.6
7751,2024-08-07 11,33.0
7752,2024-08-07 12,30.98
7753,2024-08-07 13,30.15
7754,2024-08-07 14,31.04
7755,2024-08-07 15,30.94
7756,2024-08-07 16,28.2
7757,2024-08-07 17,27.42
7758,2024-08-07 18,27.78
7759,2024-08-07 19,26.61
7760,2024-08-07 20,26.24
7761,2024-08-07 21,26.8
7762,2024-08-07 22,26.33
7763,2024-08-07 23,26.26
7764,2024-08-08 00,26.2
7765,2024-08-08 01,
7766,2024-08-08 02,25.28
7767,2024-08-08 03,25.9
7768,2024-08-08 04,26.57
7769,2024-08-08 05,26.04
7770,2024-08-08 06,26.83
7771,2024-08-08 07,30.11
7772,2024-08-08 08,31.43
7773,2024-08-08 09,33.6
7774,2024-08-08 10,31.76
7775,2024-08-08 11,32.73
7776,2024-08-08 12,32.37
7777,2024-08-08 13,32.4
7778,2024-08-08 14,33.6
7779,2024-08-08 15,33.09
7780,2024-08-08 16,32.34
7781,2024-08-08 17,31.76
7782,2024-08-08 18,30.24
7783,2024-08-08 19,29.09
7784,2024-08-08 20,28.27
7785,2024-08-08 21,27.5
7786,2024-08-08 22,27.67
7787,2024-08-08 23,26.36
7788,2024-08-09 00,26.75
7789,2024-08-09 01,26.19
7790,2024-08-09 02,26.31
7791,2024-08-09 03,25.87
7792,2024-08-09 04,25.8
7793,2024-08-09 05,25.47
7794,2024-08-09 06,29.18
7795,2024-08-09 07,30.5
7796,2024-08-09 08,33.42
7797,2024-08-09 09,34.54
7798,2024-08-09 10,35.1
7799,2024-08-09 11,35.33
7800,2024-08-09 12,34.23
7801,2024-08-09 13,35.2
7802,2024-08-09 14,34.63
7803,2024-08-09 15,30.28
7804,2024-08-09 16,30.37
7805,2024-08-09 17,29.89
7806,2024-08-09 18,28.72
7807,2024-08-09 19,27.58
7808,2024-08-09 20,26.89
7809,2024-08-09 21,26.43
7810,2024-08-09 22,26.19
7811,2024-08-09 23,
7812,2024-08-10 00,
7813,2024-08-10 01,
7814,2024-08-10 02,25.43
7815,2024-08-10 03,25.6
7816,2024-08-10 04,
7817,2024-08-10 05,
7818,2024-08-10 06,
7819,2024-08-10 07,29.52
7820,2024-08-10 08,30.38
7821,2024-08-10 09,
7822,2024-08-10 10,35.28
7823,2024-08-10 11,34.76
7824,2024-08-10 12,35.48
7825,2024-08-10 13,36.11
7826,2024-08-10 14,34.97
7827,2024-08-10 15,33.74
7828,2024-08-10 16,29.37
7829,2024-08-10 17,23.28
7830,2024-08-10 18,
7831,2024-08-10 19,24.33
7832,2024-08-10 20,
7833,2024-08-10 21,
7834,2024-08-10 22,24.71
7835,2024-08-10 23,24.69
7836,2024-08-11 00,25.18
7837,2024-08-11 01,25.25
7838,2024-08-11 02,24.85
7839,2024-08-11 03,
7840,2024-08-11 04,
7841,2024-08-11 05,
7842,2024-08-11 06,
7843,2024-08-11 07,30.78
7844,2024-08-11 08,30.94
7845,2024-08-11 09,32.61
7846,2024-08-11 10,33.28
7847,2024-08-11 11,35.09
7848,2024-08-11 12,36.21
7849,2024-08-11 13,37.18
7850,2024-08-11 14,36.13
7851,2024-08-11 15,32.02
7852,2024-08-11 16,30.48
7853,2024-08-11 17,29.63
7854,2024-08-11 18,28.01
7855,2024-08-11 19,27.57
7856,2024-08-11 20,27.16
7857,2024-08-11 21,26.55
7858,2024-08-11 22,26.2
7859,2024-08-11 23,26.37
7860,2024-08-12 00,26.56
7861,2024-08-12 01,26.2
7862,2024-08-12 02,25.75
7863,2024-08-12 03,25.75
7864,2024-08-12 04,25.82
7865,2024-08-12 05,
7866,2024-08-12 06,28.97
7867,2024-08-12 07,30.45
7868,2024-08-12 08,32.24
7869,2024-08-12 09,33.26
7870,2024-08-12 10,34.68
7871,2024-08-12 11,36.3
7872,2024-08-12 12,36.48
7873,2024-08-12 13,35.47
7874,2024-08-12 14,36.15
7875,2024-08-12 15,35.59
7876,2024-08-12 16,30.06
7877,2024-08-12 17,30.91
7878,2024-08-12 18,29.38
7879,2024-08-12 19,28.64
7880,2024-08-12 20,28.2
7881,2024-08-12 21,28.24
7882,2024-08-12 22,28.4
7883,2024-08-12 23,27.58
7884,2024-08-13 00,26.71
7885,2024-08-13 01,
7886,2024-08-13 02,
7887,2024-08-13 03,
7888,2024-08-13 04,
7889,2024-08-13 05,
7890,2024-08-13 06,
7891,2024-08-13 07,31.14
7892,2024-08-13 08,32.53
7893,2024-08-13 09,34.54
7894,2024-08-13 10,34.85
7895,2024-08-13 11,35.08
7896,2024-08-13 12,33.6
7897,2024-08-13 13,35.48
7898,2024-08-13 14,35.0
7899,2024-08-13 15,31.22
7900,2024-08-13 16,26.62
7901,2024-08-13 17,26.61
7902,2024-08-13 18,26.68
7903,2024-08-13 19,
7904,2024-08-13 20,26.58
7905,2024-08-13 21,
7906,2024-08-13 22,26.42
7907,2024-08-13 23,26.19
7908,2024-08-14 00,26.46
7909,2024-08-14 01,26.39
7910,2024-08-14 02,
7911,2024-08-14 03,26.19
7912,2024-08-14 04,25.94
7913,2024-08-14 05,25.35
7914,2024-08-14 06,26.19
7915,2024-08-14 07,27.3
7916,2024-08-14 08,29.73
7917,2024-08-14 09,32.87
7918,2024-08-14 10,34.94
7919,2024-08-14 11,34.53
7920,2024-08-14 12,28.41
7921,2024-08-14 13,33.32
7922,2024-08-14 14,28.14
7923,2024-08-14 15,
7924,2024-08-14 16,26.19
7925,2024-08-14 17,25.03
7926,2024-08-14 18,24.68
7927,2024-08-14 19,24.98
7928,2024-08-14 20,
7929,2024-08-14 21,
7930,2024-08-14 22,
7931,2024-08-14 23,
7932,2024-08-15 00,
7933,2024-08-15 01,
7934,2024-08-15 02,
7935,2024-08-15 03,
7936,2024-08-15 04,
7937,2024-08-15 05,
7938,2024-08-15 06,28.75
7939,2024-08-15 07,29.66
7940,2024-08-15 08,31.05
7941,2024-08-15 09,31.0
7942,2024-08-15 10,29.42
7943,2024-08-15 11,28.12
7944,2024-08-15 12,27.16
7945,2024-08-15 13,26.56
7946,2024-08-15 14,
7947,2024-08-15 15,
7948,2024-08-15 16,28.17
7949,2024-08-15 17,27.78
7950,2024-08-15 18,26.61
7951,2024-08-15 19,25.57
7952,2024-08-15 20,
7953,2024-08-15 21,25.23
7954,2024-08-15 22,
7955,2024-08-15 23,25.22
7956,2024-08-16 00,25.37
7957,2024-08-16 01,25.31
7958,2024-08-16 02,24.8
7959,2024-08-16 03,24.8
7960,2024-08-16 04,24.64
7961,2024-08-16 05,
7962,2024-08-16 06,25.75
7963,2024-08-16 07,26.19
7964,2024-08-16 08,32.02
7965,2024-08-16 09,32.52
7966,2024-08-16 10,34.14
7967,2024-08-16 11,33.6
7968,2024-08-16 12,30.7
7969,2024-08-16 13,30.86
7970,2024-08-16 14,30.78
7971,2024-08-16 15,30.56
7972,2024-08-16 16,28.91
7973,2024-08-16 17,28.99
7974,2024-08-16 18,28.34
7975,2024-08-16 19,27.5
7976,2024-08-16 20,26.7
7977,2024-08-16 21,26.55
7978,2024-08-16 22,26.2
7979,2024-08-16 23,26.2
7980,2024-08-17 00,26.18
7981,2024-08-17 01,
7982,2024-08-17 02,
7983,2024-08-17 03,25.96
7984,2024-08-17 04,25.65
7985,2024-08-17 05,25.6
7986,2024-08-17 06,
7987,2024-08-17 07,27.36
7988,2024-08-17 08,28.5
7989,2024-08-17 09,30.7
7990,2024-08-17 10,29.76
7991,2024-08-17 11,29.82
7992,2024-08-17 12,30.08
7993,2024-08-17 13,29.76
7994,2024-08-17 14,29.64
7995,2024-08-17 15,28.6
7996,2024-08-17 16,28.2
7997,2024-08-17 17,28.32
7998,2024-08-17 18,27.11
7999,2024-08-17 19,26.91
8000,2024-08-17 20,
8001,2024-08-17 21,27.08
8002,2024-08-17 22,
8003,2024-08-17 23,
8004,2024-08-18 00,25.89
8005,2024-08-18 01,
8006,2024-08-18 02,
8007,2024-08-18 03,25.44
8008,2024-08-18 04,
8009,2024-08-18 05,
8010,2024-08-18 06,
8011,2024-08-18 07,30.24
8012,2024-08-18 08,30.54
8013,2024-08-18 09,31.49
8014,2024-08-18 10,32.5
8015,2024-08-18 11,31.76
8016,2024-08-18 12,32.24
8017,2024-08-18 13,32.16
8018,2024-08-18 14,31.55
8019,2024-08-18 15,32.35
8020,2024-08-18 16,29.97
8021,2024-08-18 17,29.74
8022,2024-08-18 18,28.39
8023,2024-08-18 19,27.63
8024,2024-08-18 20,26.81
8025,2024-08-18 21,
8026,2024-08-18 22,26.32
8027,2024-08-18 23,26.35
8028,2024-08-19 00,
8029,2024-08-19 01,
8030,2024-08-19 02,26.19
8031,2024-08-19 03,
8032,2024-08-19 04,24.97
8033,2024-08-19 05,25.25
8034,2024-08-19 06,
8035,2024-08-19 07,28.68
8036,2024-08-19 08,29.74
8037,2024-08-19 09,31.54
8038,2024-08-19 10,31.75
8039,2024-08-19 11,34.61
8040,2024-08-19 12,33.08
8041,2024-08-19 13,32.46
8042,2024-08-19 14,
8043,2024-08-19 15,27.78
8044,2024-08-19 16,29.35
8045,2024-08-19 17,28.65
8046,2024-08-19 18,28.23
8047,2024-08-19 19,
8048,2024-08-19 20,26.69
8049,2024-08-19 21,
8050,2024-08-19 22,
8051,2024-08-19 23,
8052,2024-08-20 00,25.4
8053,2024-08-20 01,
8054,2024-08-20 02,
8055,2024-08-20 03,
8056,2024-08-20 04,
8057,2024-08-20 05,
8058,2024-08-20 06,
8059,2024-08-20 07,27.6
8060,2024-08-20 08,31.2
8061,2024-08-20 09,33.23
8062,2024-08-20 10,36.27
8063,2024-08-20 11,36.17
8064,2024-08-20 12,38.46
8065,2024-08-20 13,34.0
8066,2024-08-20 14,32.87
8067,2024-08-20 15,31.69
8068,2024-08-20 16,25.99
8069,2024-08-20 17,
8070,2024-08-20 18,
8071,2024-08-20 19,25.92
8072,2024-08-20 20,
8073,2024-08-20 21,
8074,2024-08-20 22,
8075,2024-08-20 23,
8076,2024-08-21 00,
8077,2024-08-21 01,
8078,2024-08-21 02,
8079,2024-08-21 03,
8080,2024-08-21 04,
8081,2024-08-21 05,
8082,2024-08-21 06,
8083,2024-08-21 07,29.6
8084,2024-08-21 08,31.76
8085,2024-08-21 09,33.77
8086,2024-08-21 10,35.52
8087,2024-08-21 11,36.55
8088,2024-08-21 12,37.01
8089,2024-08-21 13,35.75
8090,2024-08-21 14,32.87
8091,2024-08-21 15,31.33
8092,2024-08-21 16,30.82
8093,2024-08-21 17,30.84
8094,2024-08-21 18,29.92
8095,2024-08-21 19,29.11
8096,2024-08-21 20,28.44
8097,2024-08-21 21,27.78
8098,2024-08-21 22,27.23
8099,2024-08-21 23,27.64
8100,2024-08-22 00,
8101,2024-08-22 01,
8102,2024-08-22 02,26.24
8103,2024-08-22 03,
8104,2024-08-22 04,27.09
8105,2024-08-22 05,25.06
8106,2024-08-22 06,
8107,2024-08-22 07,30.98
8108,2024-08-22 08,31.08
8109,2024-08-22 09,33.85
8110,2024-08-22 10,35.95
8111,2024-08-22 11,35.38
8112,2024-08-22 12,36.1
8113,2024-08-22 13,35.94
8114,2024-08-22 14,36.55
8115,2024-08-22 15,32.81
8116,2024-08-22 16,31.56
8117,2024-08-22 17,30.93
8118,2024-08-22 18,29.61
8119,2024-08-22 19,29.19
8120,2024-08-22 20,28.6
8121,2024-08-22 21,28.04
8122,2024-08-22 22,27.58
8123,2024-08-22 23,
8124,2024-08-23 00,
8125,2024-08-23 01,
8126,2024-08-23 02,27.25
8127,2024-08-23 03,27.16
8128,2024-08-23 04,
8129,2024-08-23 05,
8130,2024-08-23 06,
8131,2024-08-23 07,32.41
8132,2024-08-23 08,32.41
8133,2024-08-23 09,34.1
8134,2024-08-23 10,34.84
8135,2024-08-23 11,34.16
8136,2024-08-23 12,35.14
8137,2024-08-23 13,31.76
8138,2024-08-23 14,28.41
8139,2024-08-23 15,
8140,2024-08-23 16,26.19
8141,2024-08-23 17,
8142,2024-08-23 18,
8143,2024-08-23 19,
8144,2024-08-23 20,
8145,2024-08-23 21,
8146,2024-08-23 22,
8147,2024-08-23 23,
8148,2024-08-24 00,
8149,2024-08-24 01,
8150,2024-08-24 02,
8151,2024-08-24 03,
8152,2024-08-24 04,
8153,2024-08-24 05,
8154,2024-08-24 06,
8155,2024-08-24 07,29.59
8156,2024-08-24 08,31.75
8157,2024-08-24 09,34.38
8158,2024-08-24 10,33.75
8159,2024-08-24 11,34.54
8160,2024-08-24 12,31.68
8161,2024-08-24 13,33.85
8162,2024-08-24 14,31.02
8163,2024-08-24 15,31.11
8164,2024-08-24 16,27.27
8165,2024-08-24 17,
8166,2024-08-24 18,27.63
8167,2024-08-24 19,
8168,2024-08-24 20,
8169,2024-08-24 21,
8170,2024-08-24 22,
8171,2024-08-24 23,
8172,2024-08-25 00,
8173,2024-08-25 01,
8174,2024-08-25 02,
8175,2024-08-25 03,
8176,2024-08-25 04,
8177,2024-08-25 05,
8178,2024-08-25 06,
8179,2024-08-25 07,31.02
8180,2024-08-25 08,31.97
8181,2024-08-25 09,33.71
8182,2024-08-25 10,35.06
8183,2024-08-25 11,34.73
8184,2024-08-25 12,35.65
8185,2024-08-25 13,34.88
8186,2024-08-25 14,34.62
8187,2024-08-25 15,31.69
8188,2024-08-25 16,30.94
8189,2024-08-25 17,30.08
8190,2024-08-25 18,28.74
8191,2024-08-25 19,
8192,2024-08-25 20,
8193,2024-08-25 21,
8194,2024-08-25 22,
8195,2024-08-25 23,
8196,2024-08-26 00,
8197,2024-08-26 01,
8198,2024-08-26 02,
8199,2024-08-26 03,
8200,2024-08-26 04,
8201,2024-08-26 05,
8202,2024-08-26 06,
8203,2024-08-26 07,31.28
8204,2024-08-26 08,31.46
8205,2024-08-26 09,33.57
8206,2024-08-26 10,33.38
8207,2024-08-26 11,32.67
8208,2024-08-26 12,33.6
8209,2024-08-26 13,34.29
8210,2024-08-26 14,34.34
8211,2024-08-26 15,31.72
8212,2024-08-26 16,30.77
8213,2024-08-26 17,29.82
8214,2024-08-26 18,28.4
8215,2024-08-26 19,27.4
8216,2024-08-26 20,27.31
8217,2024-08-26 21,
8218,2024-08-26 22,
8219,2024-08-26 23,
8220,2024-08-27 00,26.46
8221,2024-08-27 01,
8222,2024-08-27 02,25.76
8223,2024-08-27 03,
8224,2024-08-27 04,
8225,2024-08-27 05,
8226,2024-08-27 06,
8227,2024-08-27 07,30.48
8228,2024-08-27 08,31.11
8229,2024-08-27 09,32.34
8230,2024-08-27 10,33.74
8231,2024-08-27 11,35.64
8232,2024-08-27 12,36.24
8233,2024-08-27 13,35.88
8234,2024-08-27 14,36.15
8235,2024-08-27 15,32.5
8236,2024-08-27 16,31.38
8237,2024-08-27 17,30.52
8238,2024-08-27 18,29.18
8239,2024-08-27 19,28.13
8240,2024-08-27 20,
8241,2024-08-27 21,
8242,2024-08-27 22,
8243,2024-08-27 23,
8244,2024-08-28 00,
8245,2024-08-28 01,
8246,2024-08-28 02,
8247,2024-08-28 03,
8248,2024-08-28 04,
8249,2024-08-28 05,
8250,2024-08-28 06,
8251,2024-08-28 07,30.34
8252,2024-08-28 08,31.49
8253,2024-08-28 09,31.43
8254,2024-08-28 10,32.22
8255,2024-08-28 11,35.55
8256,2024-08-28 12,34.8
8257,2024-08-28 13,36.13
8258,2024-08-28 14,34.27
8259,2024-08-28 15,32.99
8260,2024-08-28 16,32.46
8261,2024-08-28 17,32.23
8262,2024-08-28 18,29.0
8263,2024-08-28 19,
8264,2024-08-28 20,
8265,2024-08-28 21,
8266,2024-08-28 22,
8267,2024-08-28 23,
8268,2024-08-29 00,
8269,2024-08-29 01,
8270,2024-08-29 02,
8271,2024-08-29 03,
8272,2024-08-29 04,
8273,2024-08-29 05,
8274,2024-08-29 06,
8275,2024-08-29 07,
8276,2024-08-29 08,32.34
8277,2024-08-29 09,32.03
8278,2024-08-29 10,33.01
8279,2024-08-29 11,33.62
8280,2024-08-29 12,30.74
8281,2024-08-29 13,32.6
8282,2024-08-29 14,32.61
8283,2024-08-29 15,30.36
8284,2024-08-29 16,29.0
8285,2024-08-29 17,28.72
8286,2024-08-29 18,27.97
8287,2024-08-29 19,27.3
8288,2024-08-29 20,26.57
8289,2024-08-29 21,
8290,2024-08-29 22,
8291,2024-08-29 23,
8292,2024-08-30 00,
8293,2024-08-30 01,
8294,2024-08-30 02,
8295,2024-08-30 03,
8296,2024-08-30 04,
8297,2024-08-30 05,
8298,2024-08-30 06,
8299,2024-08-30 07,
8300,2024-08-30 08,33.0
